EPOCH                                                 B_R                         B_T                         B_N
dd-mm-yyyy hh:mm:ss.mil.mic                            nT                          nT                          nT
06-09-2022 18:00:29.999.998.2                     9.93959                    -1.83795                     7.43138
06-09-2022 18:01:30.000.004.6                     9.08980                    -6.10210                     5.75136
06-09-2022 18:02:30.000.001.1                     7.57000                    -3.92096                     8.78909
06-09-2022 18:03:29.999.997.5                     7.41231                    -3.33925                     9.12743
06-09-2022 18:04:30.000.004.0                     7.32157                    -6.71782                     7.05906
06-09-2022 18:05:30.000.000.4                     5.40631                    -4.07534                     10.5259
06-09-2022 18:06:29.999.996.8                     6.27115                    -7.68675                     4.76468
06-09-2022 18:07:30.000.003.3                    -2.67745                    -9.03229                    0.406759
06-09-2022 18:08:29.999.999.7                     6.01689                    -8.92264                     4.06667
06-09-2022 18:09:29.999.996.2                     7.75213                    -3.99626                     5.93222
06-09-2022 18:10:30.000.002.6                     4.02463                    -8.64827                     4.81564
06-09-2022 18:11:29.999.999.1                     6.30755                    -10.8115                    -1.20436
06-09-2022 18:12:29.999.995.5                    -3.46013                     1.96970                     11.8284
06-09-2022 18:13:30.000.002.0                    0.498656                    -1.04946                     13.6916
06-09-2022 18:14:29.999.998.4                     2.52023                    -1.21197                     12.2783
06-09-2022 18:15:30.000.004.9                   -0.500112                   -0.446970                     11.3725
06-09-2022 18:16:30.000.001.3                    0.731733                     6.06637                     10.3241
06-09-2022 18:17:29.999.997.7                    0.240049                     5.26317                     11.1242
06-09-2022 18:18:30.000.004.2                   -0.160163                     8.48320                     10.0104
06-09-2022 18:19:30.000.000.6                     8.57990                     2.38443                     7.49857
06-09-2022 18:20:29.999.997.0                     8.26376                    -3.02901                     9.64268
06-09-2022 18:21:30.000.003.5                     2.96473                     7.28730                     8.57045
06-09-2022 18:22:30.000.000.0                    -2.74354                    -7.93997                     12.1659
06-09-2022 18:23:29.999.996.4                    -9.43320                    -9.80930                     3.28398
06-09-2022 18:24:30.000.002.9                    -3.50364                    -9.77501                     10.5531
06-09-2022 18:25:29.999.999.3                     2.45526                     1.19686                     10.7923
06-09-2022 18:26:29.999.995.7                    -2.68133                     5.74634                     8.78547
06-09-2022 18:27:30.000.002.2                    0.116984                     3.40578                     11.1805
06-09-2022 18:28:29.999.998.6                     1.68112                    -1.07976                     9.78313
